priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta.symbol,meta.companyName,meta.industry,meta.activeSeries,meta.debtSeries,meta.isFNOSec,meta.isCASec,meta.isSLBSec,meta.isDebtSec,meta.isSuspended,meta.tempSuspendedSeries,meta.isETFSec,meta.isDelisted,meta.isin,meta.slb_isin,meta.listingDate,meta.isMunicipalBond,meta.isHybridSymbol,meta.quotepreopenstatus.equityTime,meta.quotepreopenstatus.preOpenTime,meta.quotepreopenstatus.QuotePreOpenFlag
0,PVRINOX,PVRINOXEQN,900.0,923.95,879.3,915.0,869.5,45.5,5.23,65119498903.0,1748.0,830.0,682607,0,624312362.2,,47.65446224256293,-10.240963855421686,-35.09,10-Apr-2024,https://nsearchives.nseindia.com/365d/PVRINOX-EQ.svg,12-Mar-2025,-0.11,https://nsearchives.nseindia.com/30d/PVRINOX-EQ.svg,https://nsearchives.nseindia.com/today/PVRINOXEQN.svg,EQ,PVRINOX,PVR INOX Limited,Film Production Distribution & Exhibition,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE191H01014,INE191H01014,2006-01-04,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,FLUOROCHEM,FLUOROCHEMEQN,3725.0,3915.0,3716.55,3874.0,3685.15,188.85,5.12,157799367914.5,4880.95,2476.0,87773,0,336307515.88,,20.630205185465943,-56.462035541195476,11.18,10-Apr-2024,https://nsearchives.nseindia.com/365d/FLUOROCHEM-EQ.svg,12-Mar-2025,0.64,https://nsearchives.nseindia.com/30d/FLUOROCHEM-EQ.svg,https://nsearchives.nseindia.com/today/FLUOROCHEMEQN.svg,EQ,FLUOROCHEM,Gujarat Fluorochemicals Limited,Specialty Chemicals,['EQ'],[],False,False,True,False,False,[],False,False,INE09N301011,INE09N301011,2019-10-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,EMUDHRA,EMUDHRAEQN,815.0,846.15,802.05,838.75,797.95,40.8,5.11,22704465936.89,1024.0,652.3,111682,0,92420205.46,,18.0908203125,-28.583473861720076,13.38,10-Apr-2024,https://nsearchives.nseindia.com/365d/EMUDHRA-EQ.svg,12-Mar-2025,3.08,https://nsearchives.nseindia.com/30d/EMUDHRA-EQ.svg,https://nsearchives.nseindia.com/today/EMUDHRAEQN.svg,EQ,EMUDHRA,eMudhra Limited,IT Enabled Services,['EQ'],[],False,False,True,False,False,[],False,False,INE01QM01018,INE01QM01018,2022-06-01,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AVANTIFEED,AVANTIFEEDEQN,833.95,836.0,793.7,798.0,759.25,38.75,5.1,31891253588.94,964.2,485.4,5742099,0,4665340595.52,,17.237087741132548,-64.40049443757727,53.78,10-Apr-2024,https://nsearchives.nseindia.com/365d/AVANTIFEED-EQ.svg,12-Mar-2025,-2.99,https://nsearchives.nseindia.com/30d/AVANTIFEED-EQ.svg,https://nsearchives.nseindia.com/today/AVANTIFEEDEQN.svg,EQ,AVANTIFEED,Avanti Feeds Limited,Animal Feed,['EQ'],[],False,False,True,False,False,[],False,False,INE871C01038,INE871C01038,2015-04-15,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,PPLPHARMA,PPLPHARMAEQN,216.67,222.8,212.35,219.0,208.37,10.63,5.1,134698349953.45,307.9,133.7,7564025,0,1652209980.75,,28.873010717765503,-63.799551234106225,51.5,10-Apr-2024,https://nsearchives.nseindia.com/365d/PPLPHARMA-EQ.svg,12-Mar-2025,8.92,https://nsearchives.nseindia.com/30d/PPLPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/PPLPHARMAEQN.svg,EQ,PPLPHARMA,Piramal Pharma Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE0DK501011,INE0DK501011,2022-10-19,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,VAIBHAVGBL,VAIBHAVGBLEQN,209.9,211.95,204.5,211.58,201.35,10.23,5.08,12294969104.97,437.8,195.0,510191,0,106369721.59,,51.671996345363176,-8.50256410256411,-43.57,10-Apr-2024,https://nsearchives.nseindia.com/365d/VAIBHAVGBL-EQ.svg,12-Mar-2025,-4.26,https://nsearchives.nseindia.com/30d/VAIBHAVGBL-EQ.svg,https://nsearchives.nseindia.com/today/VAIBHAVGBLEQN.svg,EQ,VAIBHAVGBL,Vaibhav Global Limited,Gems Jewellery And Watches,['EQ'],[],False,False,True,False,False,[],False,False,INE884A01027,INE884A01027,2004-04-05,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,REDINGTON,REDINGTONEQN,214.01,217.73,209.11,215.1,204.72,10.38,5.07,127538523302.15,263.89,158.61,10032476,0,2149558307.76,,18.488764257834703,-35.61566105541894,-2.32,10-Apr-2024,https://nsearchives.nseindia.com/365d/REDINGTON-EQ.svg,12-Mar-2025,-8.08,https://nsearchives.nseindia.com/30d/REDINGTON-EQ.svg,https://nsearchives.nseindia.com/today/REDINGTONEQN.svg,EQ,REDINGTON,Redington Limited,Trading & Distributors,['EQ'],[],False,False,True,False,False,[],False,False,INE891D01026,INE891D01026,2007-02-15,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,APOLLOTYRE,APOLLOTYREEQN,419.9,428.7,411.9,428.35,407.8,20.55,5.04,137774173975.58,584.9,370.9,2909601,0,1229451902.55,,26.76525901863566,-15.489350229172297,-12.48,10-Apr-2024,https://nsearchives.nseindia.com/365d/APOLLOTYRE-EQ.svg,12-Mar-2025,5.01,https://nsearchives.nseindia.com/30d/APOLLOTYRE-EQ.svg,https://nsearchives.nseindia.com/today/APOLLOTYREEQN.svg,EQ,APOLLOTYRE,Apollo Tyres Limited,Tyres & Rubber Products,['EQ'],[],True,False,True,False,False,[],False,False,INE438A01022,INE438A01022,1995-05-31,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,INDIAMART,INDIAMARTEQN,2064.5,2105.75,2018.0,2093.95,1993.8,100.15,5.02,63711095745.61,3198.4,1900.1,102352,0,211874781.12,,34.53132816408205,-10.202094626598596,-18.34,10-Apr-2024,https://nsearchives.nseindia.com/365d/INDIAMART-EQ.svg,12-Mar-2025,8.23,https://nsearchives.nseindia.com/30d/INDIAMART-EQ.svg,https://nsearchives.nseindia.com/today/INDIAMARTEQN.svg,EQ,INDIAMART,Indiamart Intermesh Limited,Internet & Catalogue Retail,['EQ'],[],False,False,True,False,False,[],False,False,INE933S01016,INE933S01016,2019-07-04,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SENCO,SENCOEQN,334.15,334.15,323.55,334.15,318.25,15.9,5.0,19625580593.62,772.0,227.4,1523053,0,507085265.82,,56.71632124352332,-46.94371152154792,-57.47,10-Apr-2024,https://nsearchives.nseindia.com/365d/SENCO-EQ.svg,12-Mar-2025,26.87,https://nsearchives.nseindia.com/30d/SENCO-EQ.svg,https://nsearchives.nseindia.com/today/SENCOEQN.svg,EQ,SENCO,Senco Gold Limited,Gems Jewellery And Watches,['EQ'],[],False,False,True,False,False,[],False,False,INE602W01027,INE602W01027,2023-07-14,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,WEBELSOLAR,WEBELSOLAREQN,1249.95,1263.5,1220.0,1263.5,1203.35,60.15,5.0,38552688160.26,1865.0,524.0,374891,0,470401980.07,,32.25201072386059,-141.1259541984733,127.04,09-Apr-2024,https://nsearchives.nseindia.com/365d/WEBELSOLAR-EQ.svg,-,-,-,https://nsearchives.nseindia.com/today/WEBELSOLAREQN.svg,EQ,WEBELSOLAR,Websol Energy System Limited,Other Electrical Equipment,['EQ'],[],False,False,False,False,False,[],False,False,INE855C01015,,2007-05-15,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JSWSTEEL,JSWSTEELEQN,972.45,997.0,968.35,992.7,945.55,47.15,4.99,939292679874.79,1074.9,823.8,3641633,0,3596149003.83,,7.647222997488141,-20.502549162418074,12.03,10-Apr-2024,https://nsearchives.nseindia.com/365d/JSWSTEEL-EQ.svg,12-Mar-2025,-1.99,https://nsearchives.nseindia.com/30d/JSWSTEEL-EQ.svg,https://nsearchives.nseindia.com/today/JSWSTEELEQN.svg,EQ,JSWSTEEL,JSW Steel Limited,Iron & Steel,"['EQ', 'T0']",[],True,False,True,False,False,"['P1', 'P2']",False,False,INE019A01038,INE019A01038,2005-03-23,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TARIL,TARILEQN,544.6,544.6,532.8,544.6,518.7,25.9,4.99,58183825105.68,648.9,245.0,2555553,0,1388840833.38,,16.07335490830636,-122.2857142857143,-,-,-,12-Mar-2025,41.71,https://nsearchives.nseindia.com/30d/TARIL-EQ.svg,https://nsearchives.nseindia.com/today/TARILEQN.svg,EQ,TARIL,Transformers And Rectifiers (India) Limited,Heavy Electrical Equipment,"['EQ', 'T0']",[],False,False,False,False,False,[],False,False,INE763I01026,,2007-12-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SHAKTIPUMP,SHAKTIPUMPBEN,927.9,936.5,901.0,936.5,891.95,44.55,4.99,53842310309.46,1387.0,231.67,245918,0,226947885.48,,32.48017303532804,-304.2387879311089,-35.99,10-Apr-2024,https://nsearchives.nseindia.com/365d/SHAKTIPUMP-BE.svg,12-Mar-2025,3.65,https://nsearchives.nseindia.com/30d/SHAKTIPUMP-BE.svg,https://nsearchives.nseindia.com/today/SHAKTIPUMPBEN.svg,BE,SHAKTIPUMP,Shakti Pumps (India) Limited,Compressors Pumps & Diesel Engines,['BE'],[],False,False,False,False,False,[],False,False,INE908D01010,,2015-01-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,REFEX,REFEXEQN,397.0,405.85,394.25,405.85,386.55,19.3,4.99,20801791166.71,600.0,124.25,203441,0,82273574.81,,32.35833333333333,-226.63983903420527,189.38,10-Apr-2024,https://nsearchives.nseindia.com/365d/REFEX-EQ.svg,12-Mar-2025,0.95,https://nsearchives.nseindia.com/30d/REFEX-EQ.svg,https://nsearchives.nseindia.com/today/REFEXEQN.svg,EQ,REFEX,Refex Industries Limited,Industrial Gases,['EQ'],[],False,False,False,False,False,[],False,False,INE056I01025,,2009-12-03,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ANUP,ANUPEQN,3000.0,3087.85,2935.8,3052.9,2908.0,144.9,4.98,36048658107.07,3859.4,1550.0,50706,0,154244102.58,,20.897030626522255,-96.96129032258065,-9.16,10-Apr-2024,https://nsearchives.nseindia.com/365d/ANUP-EQ.svg,12-Mar-2025,2.96,https://nsearchives.nseindia.com/30d/ANUP-EQ.svg,https://nsearchives.nseindia.com/today/ANUPEQN.svg,EQ,ANUP,The Anup Engineering Limited,Industrial Products,['EQ'],[],False,False,True,False,False,[],False,False,INE294Z01018,INE294Z01018,2019-03-01,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SAGILITY,SAGILITYEQN,39.88,39.88,38.67,39.88,37.99,1.89,4.97,21719861504.41,56.4,27.02,12504717,0,497437642.26,,29.290780141843964,-47.59437453737973,-,-,-,12-Mar-2025,-4.02,https://nsearchives.nseindia.com/30d/SAGILITY-EQ.svg,https://nsearchives.nseindia.com/today/SAGILITYEQN.svg,EQ,SAGILITY,Sagility India Limited,IT Enabled Services,['EQ'],[],False,False,False,False,False,[],False,False,INE0W2G01015,,2024-11-12,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ARVIND,ARVINDEQN,330.0,335.0,320.0,330.7,315.05,15.65,4.97,51609390659.74,450.0,293.0,397541,0,130977833.27,,26.511111111111116,-12.866894197952215,10.15,10-Apr-2024,https://nsearchives.nseindia.com/365d/ARVIND-EQ.svg,12-Mar-2025,4.11,https://nsearchives.nseindia.com/30d/ARVIND-EQ.svg,https://nsearchives.nseindia.com/today/ARVINDEQN.svg,EQ,ARVIND,Arvind Limited,Garments & Apparels,['EQ'],[],False,False,True,False,False,[],False,False,INE034A01011,INE034A01011,1995-02-08,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TATASTEEL,TATASTEELEQN,134.67,134.7,130.49,133.47,127.18,6.29,4.95,1100677777198.1,184.6,122.62,73706472,0,9802960776.0,,27.697724810400867,-8.848474963301252,-19.16,10-Apr-2024,https://nsearchives.nseindia.com/365d/TATASTEEL-EQ.svg,12-Mar-2025,-11.23,https://nsearchives.nseindia.com/30d/TATASTEEL-EQ.svg,https://nsearchives.nseindia.com/today/TATASTEELEQN.svg,EQ,TATASTEEL,Tata Steel Limited,Iron & Steel,['EQ'],[],True,False,True,False,False,"['Q1', 'B1', 'E1', 'IL']",False,False,INE081A01020,INE081A01020,1998-11-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ELECON,ELECONEQN,430.0,438.0,418.4,435.0,414.55,20.45,4.93,38175944965.28,739.1,376.95,359717,0,155131553.42,,41.14463536733866,-15.399920413847994,-56.35,10-Apr-2024,https://nsearchives.nseindia.com/365d/ELECON-EQ.svg,12-Mar-2025,8.51,https://nsearchives.nseindia.com/30d/ELECON-EQ.svg,https://nsearchives.nseindia.com/today/ELECONEQN.svg,EQ,ELECON,Elecon Engineering Company Limited,Heavy Electrical Equipment,['EQ'],[],False,False,True,False,False,[],False,False,INE205B01031,INE205B01031,2006-09-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,CCL,CCLEQN,589.0,627.1,576.0,602.0,573.8,28.2,4.91,42563788937.93,855.0,525.0,987748,0,599760585.6,,29.5906432748538,-14.666666666666666,1.73,10-Apr-2024,https://nsearchives.nseindia.com/365d/CCL-EQ.svg,12-Mar-2025,5.81,https://nsearchives.nseindia.com/30d/CCL-EQ.svg,https://nsearchives.nseindia.com/today/CCLEQN.svg,EQ,CCL,CCL Products (India) Limited,Tea & Coffee,['EQ'],[],False,False,True,False,False,"['IL', 'BE']",False,False,INE421D01022,INE421D01022,2004-06-07,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JYOTICNC,JYOTICNCEQN,1015.75,1023.45,993.5,1015.0,967.9,47.1,4.87,86271141179.76,1504.3,708.0,628907,0,632781067.12,,32.52675663099115,-43.36158192090395,31.11,10-Apr-2024,https://nsearchives.nseindia.com/365d/JYOTICNC-EQ.svg,12-Mar-2025,3.49,https://nsearchives.nseindia.com/30d/JYOTICNC-EQ.svg,https://nsearchives.nseindia.com/today/JYOTICNCEQN.svg,EQ,JYOTICNC,Jyoti CNC Automation Limited,Industrial Products,['EQ'],[],False,False,True,False,False,[],False,False,INE980O01024,INE980O01024,2024-01-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AGI,AGIEQN,752.1,771.25,742.3,768.0,732.35,35.65,4.87,19454877193.93,1307.9,599.1,116029,0,88199444.35,,41.27991436654179,-28.192288432648965,-7.96,10-Apr-2024,https://nsearchives.nseindia.com/365d/AGI-EQ.svg,12-Mar-2025,12.84,https://nsearchives.nseindia.com/30d/AGI-EQ.svg,https://nsearchives.nseindia.com/today/AGIEQN.svg,EQ,AGI,AGI Greenpac Limited,Packaging,['EQ'],[],False,False,True,False,False,[],False,False,INE415A01038,INE415A01038,2000-05-31,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,WHIRLPOOL,WHIRLPOOLEQN,1085.5,1122.0,1074.0,1121.0,1069.5,51.5,4.82,69252090787.3,2449.7,899.0,367290,0,403064046.0,,54.23929460750295,-24.694104560622915,-22.35,10-Apr-2024,https://nsearchives.nseindia.com/365d/WHIRLPOOL-EQ.svg,12-Mar-2025,17.72,https://nsearchives.nseindia.com/30d/WHIRLPOOL-EQ.svg,https://nsearchives.nseindia.com/today/WHIRLPOOLEQN.svg,EQ,WHIRLPOOL,Whirlpool of India Limited,Household Appliances,['EQ'],[],False,False,True,False,False,[],False,False,INE716A01013,INE716A01013,2010-04-06,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,KIRLOSBROS,KIRLOSBROSEQN,1600.0,1633.8,1579.05,1629.0,1554.3,74.7,4.81,41057568308.68,2684.0,1083.55,145530,0,233010993.6,,39.3070044709389,-50.33916293664345,34.2,10-Apr-2024,https://nsearchives.nseindia.com/365d/KIRLOSBROS-EQ.svg,12-Mar-2025,4.22,https://nsearchives.nseindia.com/30d/KIRLOSBROS-EQ.svg,https://nsearchives.nseindia.com/today/KIRLOSBROSEQN.svg,EQ,KIRLOSBROS,Kirloskar Brothers Limited,Compressors Pumps & Diesel Engines,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE732A01036,INE732A01036,2010-04-20,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TRIVENI,TRIVENIEQN,374.95,381.8,370.0,381.35,363.85,17.5,4.81,32520701453.43,536.0,267.5,282830,0,106225291.4,,28.852611940298505,-42.56074766355141,12.1,10-Apr-2024,https://nsearchives.nseindia.com/365d/TRIVENI-EQ.svg,12-Mar-2025,1.95,https://nsearchives.nseindia.com/30d/TRIVENI-EQ.svg,https://nsearchives.nseindia.com/today/TRIVENIEQN.svg,EQ,TRIVENI,Triveni Engineering & Industries Limited,Sugar,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE256C01024,INE256C01024,2005-12-13,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,CUB,CUBEQN,159.78,167.4,158.7,167.4,159.78,7.62,4.77,120338635749.26,187.9,130.4,2528788,0,416820126.04,,10.910058541777541,-28.374233128834355,4.75,10-Apr-2024,https://nsearchives.nseindia.com/365d/CUB-EQ.svg,12-Mar-2025,12.36,https://nsearchives.nseindia.com/30d/CUB-EQ.svg,https://nsearchives.nseindia.com/today/CUBEQN.svg,EQ,CUB,City Union Bank Limited,Private Sector Bank,['EQ'],[],False,False,True,False,False,"['E2', 'E1', 'IL']",False,False,INE491A01021,INE491A01021,1998-08-25,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HDFCAMC,HDFCAMCEQN,3775.75,4031.0,3775.0,3979.75,3799.95,179.8,4.73,402665720059.69,4864.0,3415.55,666998,0,2631527219.34,,18.179481907894736,-16.518569483684907,7.6,10-Apr-2024,https://nsearchives.nseindia.com/365d/HDFCAMC-EQ.svg,12-Mar-2025,5.83,https://nsearchives.nseindia.com/30d/HDFCAMC-EQ.svg,https://nsearchives.nseindia.com/today/HDFCAMCEQN.svg,EQ,HDFCAMC,HDFC Asset Management Company Limited,Asset Management Company,['EQ'],[],True,False,True,False,False,[],False,False,INE127D01025,INE127D01025,2018-08-06,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ELGIEQUIP,ELGIEQUIPEQN,421.0,431.1,402.3,421.2,402.2,19.0,4.72,90697200707.64,798.95,401.0,2106845,0,876995299.7,,47.28080605795107,-5.037406483790521,-32.85,10-Apr-2024,https://nsearchives.nseindia.com/365d/ELGIEQUIP-EQ.svg,12-Mar-2025,-0.88,https://nsearchives.nseindia.com/30d/ELGIEQUIP-EQ.svg,https://nsearchives.nseindia.com/today/ELGIEQUIPEQN.svg,EQ,ELGIEQUIP,Elgi Equipments Limited,Compressors Pumps & Diesel Engines,['EQ'],[],False,False,True,False,False,['E3'],False,False,INE285A01027,INE285A01027,1995-11-22,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SHRIPISTON,SHRIPISTONEQN,1765.0,1810.3,1739.8,1787.0,1706.8,80.2,4.7,27444143403.64,2399.0,1662.55,40656,0,72148544.16,,25.51062942892872,-7.485489158220807,-17.78,10-Apr-2024,https://nsearchives.nseindia.com/365d/SHRIPISTON-EQ.svg,12-Mar-2025,-1.54,https://nsearchives.nseindia.com/30d/SHRIPISTON-EQ.svg,https://nsearchives.nseindia.com/today/SHRIPISTONEQN.svg,EQ,SHRIPISTON,Shriram Pistons & Rings Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE526E01018,INE526E01018,2016-06-02,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ABREL,ABRELEQN,1773.0,1801.45,1725.0,1794.25,1713.9,80.35,4.69,93591457783.28,3140.0,1638.0,149271,0,265181424.21,,42.85828025477707,-9.539072039072039,-,-,-,12-Mar-2025,-1.08,https://nsearchives.nseindia.com/30d/ABREL-EQ.svg,https://nsearchives.nseindia.com/today/ABRELEQN.svg,EQ,ABREL,Aditya Birla Real Estate Limited,Paper & Paper Products,['EQ'],[],False,False,True,False,False,[],False,False,INE055A01016,INE055A01016,2003-06-27,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AKZOINDIA,AKZOINDIAEQN,3390.95,3527.0,3350.5,3493.05,3337.65,155.4,4.66,31510449990.97,4674.0,2382.05,30580,0,105071351.0,,25.26636713735558,-46.640498730085426,42.24,10-Apr-2024,https://nsearchives.nseindia.com/365d/AKZOINDIA-EQ.svg,12-Mar-2025,10.46,https://nsearchives.nseindia.com/30d/AKZOINDIA-EQ.svg,https://nsearchives.nseindia.com/today/AKZOINDIAEQN.svg,EQ,AKZOINDIA,Akzo Nobel India Limited,Paints,['EQ'],[],False,False,True,False,False,[],False,False,INE133A01011,INE133A01011,2001-06-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,FACT,FACTEQN,608.0,636.25,604.65,624.5,596.85,27.65,4.63,38795279467.49,1187.0,565.0,566862,0,354583518.24,,47.38837405223252,-10.530973451327434,-9.85,10-Apr-2024,https://nsearchives.nseindia.com/365d/FACT-EQ.svg,12-Mar-2025,1.82,https://nsearchives.nseindia.com/30d/FACT-EQ.svg,https://nsearchives.nseindia.com/today/FACTEQN.svg,EQ,FACT,Fertilizers and Chemicals Travancore Limited,Fertilizers,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE188A01015,INE188A01015,1995-04-12,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BIKAJI,BIKAJIEQN,684.95,712.0,680.0,708.0,676.7,31.3,4.63,44357925803.86,1007.95,505.0,491566,0,344258416.78,,29.758420556575228,-40.198019801980195,29.43,10-Apr-2024,https://nsearchives.nseindia.com/365d/BIKAJI-EQ.svg,12-Mar-2025,8.09,https://nsearchives.nseindia.com/30d/BIKAJI-EQ.svg,https://nsearchives.nseindia.com/today/BIKAJIEQN.svg,EQ,BIKAJI,Bikaji Foods International Limited,Packaged Foods,['EQ'],[],False,False,True,False,False,[],False,False,INE00E101023,INE00E101023,2022-11-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JBMA,JBMAEQN,612.05,623.7,598.8,614.1,587.0,27.1,4.62,24690598863.36,1169.38,489.8,497195,0,304646292.35,,47.48499204706768,-25.37770518579012,-64.75,10-Apr-2024,https://nsearchives.nseindia.com/365d/JBMA-EQ.svg,12-Mar-2025,21.48,https://nsearchives.nseindia.com/30d/JBMA-EQ.svg,https://nsearchives.nseindia.com/today/JBMAEQN.svg,EQ,JBMA,JBM Auto Limited,Auto Components & Equipments,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE927D01051,INE927D01051,2004-12-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,MOTHERSON,MOTHERSONEQN,118.98,120.0,115.45,118.22,113.01,5.21,4.61,347605455882.73,216.99,107.25,23090309,0,2715420338.4,,45.51822664638924,-10.228438228438229,-0.65,10-Apr-2024,https://nsearchives.nseindia.com/365d/MOTHERSON-EQ.svg,12-Mar-2025,-5.78,https://nsearchives.nseindia.com/30d/MOTHERSON-EQ.svg,https://nsearchives.nseindia.com/today/MOTHERSONEQN.svg,EQ,MOTHERSON,Samvardhana Motherson International Limited,Auto Components & Equipments,"['EQ', 'T0']",['D1'],True,False,True,True,False,[],False,False,INE775A01035,INE775A01035,1996-08-14,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,COALINDIA,COALINDIAEQN,389.95,392.8,382.15,391.85,374.6,17.25,4.6,887615058889.58,543.55,349.25,6185984,0,2407832412.16,,27.909115996688428,-12.19756621331425,-14.08,10-Apr-2024,https://nsearchives.nseindia.com/365d/COALINDIA-EQ.svg,12-Mar-2025,2.99,https://nsearchives.nseindia.com/30d/COALINDIA-EQ.svg,https://nsearchives.nseindia.com/today/COALINDIAEQN.svg,EQ,COALINDIA,Coal India Limited,Coal,['EQ'],[],True,False,True,False,False,[],False,False,INE522F01014,INE522F01014,2010-11-04,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,GRANULES,GRANULESEQN,442.2,455.45,442.2,450.85,431.1,19.75,4.58,65156600755.55,721.0,389.35,3129863,0,1411036136.29,,37.468793342579744,-15.795556697059201,5.74,10-Apr-2024,https://nsearchives.nseindia.com/365d/GRANULES-EQ.svg,12-Mar-2025,-5.19,https://nsearchives.nseindia.com/30d/GRANULES-EQ.svg,https://nsearchives.nseindia.com/today/GRANULESEQN.svg,EQ,GRANULES,Granules India Limited,Pharmaceuticals,"['EQ', 'T0']",[],True,False,True,False,False,[],False,False,INE101D01020,INE101D01020,2005-06-20,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SHILPAMED,SHILPAMEDEQN,638.0,643.2,617.7,638.0,610.1,27.9,4.57,34594526673.88,959.5,417.6,244607,0,153696362.38,,33.507034914017716,-52.777777777777764,24.97,10-Apr-2024,https://nsearchives.nseindia.com/365d/SHILPAMED-EQ.svg,12-Mar-2025,-0.79,https://nsearchives.nseindia.com/30d/SHILPAMED-EQ.svg,https://nsearchives.nseindia.com/today/SHILPAMEDEQN.svg,EQ,SHILPAMED,Shilpa Medicare Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE790G01031,INE790G01031,2009-12-03,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,GULFOILLUB,GULFOILLUBEQN,1125.0,1149.0,1098.25,1135.0,1085.75,49.25,4.54,17776484511.8,1513.55,849.15,106698,0,120689308.74,,25.01073634832017,-33.66307483954543,3.6,10-Apr-2024,https://nsearchives.nseindia.com/365d/GULFOILLUB-EQ.svg,12-Mar-2025,-6.59,https://nsearchives.nseindia.com/30d/GULFOILLUB-EQ.svg,https://nsearchives.nseindia.com/today/GULFOILLUBEQN.svg,EQ,GULFOILLUB,Gulf Oil Lubricants India Limited,Lubricants,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE635Q01029,INE635Q01029,2014-07-31,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,INNOVACAP,INNOVACAPEQN,848.9,889.9,848.9,870.1,832.3,37.8,4.54,13665899961.24,1260.0,421.35,51756,0,45278736.6,,30.944444444444443,-106.50290732170404,86.18,10-Apr-2024,https://nsearchives.nseindia.com/365d/INNOVACAP-EQ.svg,12-Mar-2025,12.9,https://nsearchives.nseindia.com/30d/INNOVACAP-EQ.svg,https://nsearchives.nseindia.com/today/INNOVACAPEQN.svg,EQ,INNOVACAP,Innova Captab Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE0DUT01020,INE0DUT01020,2023-12-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
